question_id,condition,correct,n_samples,popularity_raw,popularity_bin,conf_ptrue,conf_verbalized,conf_seqlik
2059763,sup,0.0,5,16012.0,high,0.813003553716665,1.0,0.7752650765915681
2064903,closed,0.2,5,34767.0,high,0.46835464591140513,0.79,0.5769464444602503
2064903,irr,0.0,5,34767.0,high,0.015535931579217187,0.75,0.5314592698090573
2064903,mis,0.0,5,34767.0,high,0.9858624330062732,1.0,0.9762306848138878
2064903,same_entity_irr,0.0,5,34767.0,high,0.17445403891681946,0.4,0.6047528242297513
2064903,sup,1.0,5,34767.0,high,0.9913526748692207,1.0,0.9945946261065746
2067902,closed,0.0,5,5510.0,high,0.28110740559278397,0.79,0.3071989732914024
2067902,irr,0.0,5,5510.0,high,0.03118954358413435,0.0,0.6237915953402051
2067902,mis,0.0,5,5510.0,high,0.9967962994696775,1.0,0.9779063301755906
2067902,same_entity_irr,0.0,5,5510.0,high,0.11349847232010549,0.4,0.601740262549309
2067902,sup,1.0,5,5510.0,high,0.9239068061402855,1.0,0.9244556203588725
2089220,closed,0.0,5,3989.0,high,0.41753288318302495,0.99,0.5757942219270807
2089220,irr,0.0,5,3989.0,high,0.014056731328365272,0.2,0.6473467236288396
2089220,mis,0.0,5,3989.0,high,0.9705778775995368,1.0,0.9850762542552502
2089220,same_entity_irr,0.0,5,3989.0,high,0.1676269453527738,0.6,0.46796497164046025
2089220,sup,1.0,5,3989.0,high,0.9399962672526605,1.0,0.9881905518055751
210024,closed,0.0,5,1081.0,mid,0.1412552269376535,0.97,0.39669586804176304
210024,irr,0.0,5,1081.0,mid,0.0038354322031449056,0.39,0.46921489498515834
210024,mis,0.0,5,1081.0,mid,0.9046429474324513,1.0,0.9422299051231509
210024,same_entity_irr,0.0,5,1081.0,mid,0.20410617331629308,0.8,0.5082081959192145
210024,sup,1.0,5,1081.0,mid,0.7769144768751145,1.0,0.9897660618261146
2102242,closed,0.0,5,603.0,mid,0.07025983772825242,0.99,0.6484806227858423
2102242,irr,0.0,5,603.0,mid,0.007444946561962018,0.75,0.6562406279739477
2102242,mis,0.0,5,603.0,mid,0.9946763978712602,1.0,0.987334674089334
2102242,same_entity_irr,0.0,5,603.0,mid,0.008923172048282043,0.2,0.6944674445308965
2102242,sup,1.0,5,603.0,mid,0.9046590751066999,1.0,0.9482938771186393
2143353,closed,0.0,5,739.0,mid,0.05119878249118215,0.78,0.39512156405674337
2143353,irr,0.0,5,739.0,mid,0.010458538400774329,0.4,0.69280083073771
2143353,mis,0.0,5,739.0,mid,0.9890085396054442,1.0,0.9906404418294453
2143353,same_entity_irr,0.0,5,739.0,mid,0.4674104115675764,1.0,0.7066970985777777
2143353,sup,1.0,5,739.0,mid,0.9913616286075628,1.0,0.9968510680135715
2216725,closed,0.0,5,5785.0,high,0.8081099412965805,1.0,0.8230725231106077
2216725,irr,0.0,5,5785.0,high,0.006165082875468676,0.0,0.5257555724645359
2216725,mis,0.0,5,5785.0,high,0.9625813680355384,1.0,0.9239143745464157
2216725,same_entity_irr,0.0,5,5785.0,high,0.020271304726175075,0.2,0.5408415248707262
2216725,sup,1.0,5,5785.0,high,0.9859070768439521,1.0,0.981369884948308
2218078,closed,0.0,5,23448.0,high,0.6355252483525186,1.0,0.3352434841533592
2218078,irr,0.0,5,23448.0,high,0.15640550115321727,0.6,0.626002221999044
2218078,mis,0.0,5,23448.0,high,0.9947657951738949,1.0,0.990224906651617
2218078,same_entity_irr,0.0,5,23448.0,high,0.05175648989823717,1.0,0.6914242011212905
2218078,sup,1.0,5,23448.0,high,0.9243856396475504,1.0,0.9854934547909023
224059,closed,0.0,5,2254.0,mid,0.9239217136977909,1.0,0.9529028416252645
224059,irr,0.0,5,2254.0,mid,0.05316370636301376,0.8,0.7295827338899691
224059,mis,0.0,5,2254.0,mid,0.9917320623917807,1.0,0.8611975097124807
224059,same_entity_irr,0.0,5,2254.0,mid,0.9043724182163672,1.0,0.8332477623346486
224059,sup,0.0,5,2254.0,mid,0.9473337725475037,1.0,0.8812535766246601
2280870,closed,0.0,5,233.0,low,0.11558875458836324,0.97,0.2842971102352214
2280870,irr,0.0,5,233.0,low,0.009165102219449378,0.8,0.7992742732735157
2280870,mis,0.0,5,233.0,low,0.9932482599625739,1.0,0.9757458208935221
2280870,same_entity_irr,0.0,5,233.0,low,0.28874870345144055,1.0,0.44332679932594476
2280870,sup,1.0,5,233.0,low,0.9819623049574258,1.0,0.9950805908929599
2311628,closed,0.0,5,178.0,low,0.15819243687046963,1.0,0.6058916522496574
2311628,irr,0.0,5,178.0,low,0.22274273226513724,1.0,0.8811981257054363
2311628,mis,0.0,5,178.0,low,0.9770450606357567,1.0,0.975344536658233
2311628,same_entity_irr,0.0,5,178.0,low,0.6561047894435332,1.0,0.5329798488589026
2311628,sup,1.0,5,178.0,low,0.9947822325281713,1.0,0.9886222269810994
234475,closed,0.8,5,97322.0,high,0.402329795726764,1.0,0.8643879470908621
234475,irr,0.0,5,97322.0,high,0.023102856977238243,0.2,0.6000794207626413
234475,mis,0.0,5,97322.0,high,0.6217494672446036,1.0,0.9802098511254973
234475,same_entity_irr,0.6,5,97322.0,high,0.8175513356619298,1.0,0.8802434052376288
234475,sup,1.0,5,97322.0,high,0.5622208509212342,1.0,0.9886453500009489
2366583,closed,0.0,5,4419.0,high,0.9889816615653402,1.0,0.9217096964146732
2366583,irr,0.0,5,4419.0,high,0.029420268158164214,1.0,0.9492520980304373
2366583,mis,0.0,5,4419.0,high,0.9958980520321117,1.0,0.9925746805277033
2366583,same_entity_irr,0.4,5,4419.0,high,0.4905965828127051,1.0,0.6294814697096598
2366583,sup,1.0,5,4419.0,high,0.9959147258335219,1.0,0.9972918055069698
236734,closed,0.0,5,5956.0,high,0.8919067589785948,0.9800000000000001,0.606376838160974
236734,irr,0.0,5,5956.0,high,0.0023258393216063714,0.2,0.5023627219408975
236734,mis,0.0,5,5956.0,high,0.9938665168677279,1.0,0.9156730304948104
236734,same_entity_irr,0.0,5,5956.0,high,0.2054977421649634,1.0,0.7071585613239353
236734,sup,0.6,5,5956.0,high,0.9674855442888278,1.0,0.789447652694985
2369552,closed,0.0,5,957.0,mid,0.9580589898957619,1.0,0.7285327242150111
2369552,irr,0.0,5,957.0,mid,0.007044140712766303,0.5,0.526782248216387
2369552,mis,0.0,5,957.0,mid,0.9883836075843417,1.0,0.8574991164514205
2369552,same_entity_irr,0.0,5,957.0,mid,0.9634970052947714,0.9800000000000001,0.47495305039813085
2369552,sup,0.0,5,957.0,mid,0.7737470303539725,1.0,0.6543862484965427
2377516,closed,0.0,5,2315.0,mid,0.22840661550841873,0.99,0.5129013325264368
2377516,irr,0.0,5,2315.0,mid,0.062222353539356935,0.8,0.5131611703873142
2377516,mis,0.0,5,2315.0,mid,0.994717745159137,1.0,0.992762588567041
2377516,same_entity_irr,0.2,5,2315.0,mid,0.9035865897382932,1.0,0.7648376210363897
2377516,sup,1.0,5,2315.0,mid,0.985915396409798,1.0,0.9914813470370865
2387556,closed,0.0,5,8295.0,high,0.4471689848934526,0.99,0.38906931144755164
2387556,irr,0.0,5,8295.0,high,0.01276806592617866,0.5,0.4954531170194717
2387556,mis,0.0,5,8295.0,high,0.9958980520321117,1.0,0.9923538728377892
2387556,same_entity_irr,0.0,5,8295.0,high,0.4405102937598411,0.6,0.4657414868809428
2387556,sup,1.0,5,8295.0,high,0.9913670171692204,1.0,0.9941521198500214
240587,closed,0.0,5,4927.0,high,0.007831128805973777,0.8,0.5103026153320066
240587,irr,0.0,5,4927.0,high,0.37669604375881865,1.0,0.9344316291789247
240587,mis,0.0,5,4927.0,high,0.9913891291703235,1.0,0.9647581567398393
240587,same_entity_irr,0.0,5,4927.0,high,0.445466899727822,1.0,0.49065254534004
240587,sup,1.0,5,4927.0,high,0.9947590239048216,1.0,0.994123017073629
2420324,closed,0.0,5,1326.0,mid,0.5675945510123337,0.96,0.4086312585401946
2420324,irr,0.0,5,1326.0,mid,0.001558099360021181,0.0,0.7475037635906971
2420324,mis,0.0,5,1326.0,mid,0.9975156246788609,1.0,0.9815549819608919
2420324,same_entity_irr,0.0,5,1326.0,mid,0.052663386389260713,0.0,0.7698097048661172
2420324,sup,1.0,5,1326.0,mid,0.9627339015461527,1.0,0.9813483788151803
2436409,closed,0.0,5,206.0,low,0.09480072371402454,0.9800000000000001,0.4029767451701132
2436409,irr,0.0,5,206.0,low,0.014775951965506458,0.8,0.668173302843649
2436409,mis,0.0,5,206.0,low,0.9968201307804181,1.0,0.9768635084994928
2436409,same_entity_irr,0.2,5,206.0,low,0.3738518805551453,1.0,0.5269390325771068
2436409,sup,0.2,5,206.0,low,0.15254122833964373,0.8,0.7303206118092433
2437944,closed,0.0,5,349.0,low,0.25741330373395815,0.96,0.28789571661095814
2437944,irr,0.0,5,349.0,low,0.004740224083910551,0.2,0.4682508394159625
2437944,mis,0.0,5,349.0,low,0.9966117044372835,1.0,0.9448869935268996
2437944,same_entity_irr,0.0,5,349.0,low,0.4999577281574664,1.0,0.991123471605848
2437944,sup,0.8,5,349.0,low,0.0778586862324104,1.0,0.8208445999637514
246631,closed,0.2,5,12433.0,high,0.17237422906943725,1.0,0.7451665533828163
246631,irr,0.0,5,12433.0,high,0.006663974622532824,0.4,0.5555402867504843
246631,mis,0.0,5,12433.0,high,0.9889736282388695,1.0,0.9822870929516029
246631,same_entity_irr,0.0,5,12433.0,high,0.9239460443300199,1.0,0.9210770530460518
246631,sup,1.0,5,12433.0,high,0.991340397183445,1.0,0.9898967082108188
2480274,closed,0.0,5,114.0,low,0.2298998103746775,1.0,0.31736978559301954
2480274,irr,0.0,5,114.0,low,0.048587443132180476,0.5,0.592540036438727
2480274,mis,0.0,5,114.0,low,0.9984869536385572,1.0,0.9878675844843896
2480274,same_entity_irr,0.0,5,114.0,low,0.17681523671145002,0.9800000000000001,0.4403626374982025
2480274,sup,0.0,5,114.0,low,0.32018306938864716,1.0,0.9582305015409112
2482656,closed,0.0,5,2802.0,high,0.0887581564479557,1.0,0.40093166791734475
2482656,irr,0.0,5,2802.0,high,0.006646592810062456,0.0,0.6300501485919334
2482656,mis,0.0,5,2802.0,high,0.9243162383793109,1.0,0.988232403074788
2482656,same_entity_irr,0.0,5,2802.0,high,0.4729026415102523,1.0,0.38434237339693883
2482656,sup,1.0,5,2802.0,high,0.9914208180582127,1.0,0.9981024013743515
2490764,closed,0.0,5,1394.0,mid,0.2281507159373012,0.9800000000000001,0.3740997153764306
2490764,irr,0.0,5,1394.0,mid,0.05107320743570404,0.79,0.32999399807639607
2490764,mis,0.0,5,1394.0,mid,0.9624981016678127,1.0,0.9897767281171255
2490764,same_entity_irr,0.0,5,1394.0,mid,0.4893158516674996,1.0,0.2919210695706042
2490764,sup,1.0,5,1394.0,mid,0.98894664609082,1.0,0.9734503207281634
2492953,closed,0.0,5,67.0,low,0.6614079774934994,0.95,0.5395405708125429
2492953,irr,0.0,5,67.0,low,0.4016703206190554,0.6,0.7515262838588784
2492953,mis,0.0,5,67.0,low,0.9536530837947016,0.9800000000000001,0.6700856485363278
2492953,same_entity_irr,0.0,5,67.0,low,0.9628544841940524,0.9800000000000001,0.693697337374016
2492953,sup,0.0,5,67.0,low,0.9975081728716024,1.0,0.8711493794315439
2493411,closed,0.0,5,513.0,mid,0.37415899104542033,0.9800000000000001,0.4931699005734191
2493411,irr,0.0,5,513.0,mid,0.07571544596631025,1.0,0.9345932185948886
2493411,mis,0.0,5,513.0,mid,0.9707539461915926,1.0,0.9692798373774947
2493411,same_entity_irr,0.0,5,513.0,mid,0.29641727739864676,0.6,0.4914602630110682
2493411,sup,1.0,5,513.0,mid,0.9889635458387473,1.0,0.9964977582095189
2521556,closed,0.2,5,64.0,low,0.6917133072411954,1.0,0.6008021930445416
2521556,irr,0.0,5,64.0,low,0.5665321455627644,1.0,0.7263612316189236
2521556,mis,0.0,5,64.0,low,0.9871095544173091,1.0,0.7956090197111937
2521556,same_entity_irr,0.0,5,64.0,low,0.9889829041473244,1.0,0.8542898244962025
2521556,sup,1.0,5,64.0,low,0.9947436967966755,1.0,0.9729602052469017
2548103,closed,0.0,5,111.0,low,0.13678139488350477,0.97,0.3511295714288708
2548103,irr,0.0,5,111.0,low,0.0028407697368668604,0.0,0.5604378239874397
2548103,mis,0.0,5,111.0,low,0.9913665373340953,1.0,0.9800790227777638
2548103,same_entity_irr,0.0,5,111.0,low,0.0811275095382297,0.6,0.7136143124251777
2548103,sup,0.0,5,111.0,low,0.9598060839944283,1.0,0.9243074464097107
2597769,closed,0.0,5,202.0,low,0.3032594943937699,0.8,0.2670425881619184
2597769,irr,0.0,5,202.0,low,0.010151391526257774,0.4,0.806829749890485
2597769,mis,0.0,5,202.0,low,0.9980476155700118,1.0,0.9591059589174085
2597769,same_entity_irr,0.0,5,202.0,low,0.004978445154872264,0.8,0.5483792548490809
2597769,sup,0.0,5,202.0,low,0.06279965834506063,1.0,0.8461552831343535
2648130,closed,0.0,5,39704.0,high,0.9629461687587211,1.0,0.7478040356941067
2648130,irr,0.0,5,39704.0,high,0.014700753290904072,0.78,0.6175725523771504
2648130,mis,0.0,5,39704.0,high,0.9932975908679887,1.0,0.9376228518867269
2648130,same_entity_irr,0.0,5,39704.0,high,0.980025761581973,1.0,0.7838854092565954
2648130,sup,0.0,5,39704.0,high,0.8407298921572435,1.0,0.7197034836431414
2649008,closed,0.0,5,7341.0,high,0.20007606080449794,0.76,0.31703716048412434
2649008,irr,0.0,5,7341.0,high,0.012675688833753787,0.4,0.5002872743609441
2649008,mis,0.0,5,7341.0,high,0.09543447424498634,1.0,0.9108745250995568
2649008,same_entity_irr,0.0,5,7341.0,high,0.2719218480548785,1.0,0.3192982218242131
2649008,sup,0.2,5,7341.0,high,0.3762063044146467,0.97,0.44904322307511413
2664778,closed,0.0,5,160.0,low,0.27834582005910385,1.0,0.3240077158698
2664778,irr,0.0,5,160.0,low,0.11586900696407317,0.97,0.4256429836980377
2664778,mis,0.0,5,160.0,low,0.9913788259323144,1.0,0.9824446215669376
2664778,same_entity_irr,0.0,5,160.0,low,0.7244855243808149,0.99,0.4226677648460038
2664778,sup,1.0,5,160.0,low,0.9932716245626713,1.0,0.9940915506905211
2672845,closed,0.0,5,682.0,mid,0.3347037533458688,0.96,0.4169759442311577
2672845,irr,0.0,5,682.0,mid,0.010467114103406009,0.4,0.7468969577130736
2672845,mis,0.0,5,682.0,mid,0.9893896556521664,1.0,0.9420154798625923
2672845,same_entity_irr,0.0,5,682.0,mid,0.22513608118896872,0.6,0.5437106152595584
2672845,sup,0.6,5,682.0,mid,0.0699057083044868,1.0,0.8231438811811913
2675292,closed,0.0,5,1699.0,mid,0.46158888835654854,0.9800000000000001,0.6825774437627048
2675292,irr,0.0,5,1699.0,mid,0.028496055525510888,0.4,0.561835288258756
2675292,mis,0.0,5,1699.0,mid,0.98901386449935,1.0,0.989666047342334
2675292,same_entity_irr,0.0,5,1699.0,mid,0.7441228436059024,1.0,0.6576265467235023
2675292,sup,0.0,5,1699.0,mid,0.9913746419748477,1.0,0.995540578197469
2675426,closed,0.0,5,1200.0,mid,0.2378590329249346,0.96,0.45488382733142985
2675426,irr,0.0,5,1200.0,mid,0.03121224978047158,0.8,0.3998855930425767
2675426,mis,0.0,5,1200.0,mid,0.995456505735488,1.0,0.8629264988995475
2675426,same_entity_irr,0.0,5,1200.0,mid,0.8254537108383506,0.97,0.5657569392208842
2675426,sup,0.0,5,1200.0,mid,0.985939406453322,1.0,0.8585612193105521
2693771,closed,0.0,5,495.0,mid,0.6635924166667099,1.0,0.6621884971467213
2693771,irr,0.0,5,495.0,mid,0.064975951925786,0.8,0.6268108266205316
2693771,mis,0.0,5,495.0,mid,0.9929053119812078,1.0,0.9140495469288643
2693771,same_entity_irr,0.0,5,495.0,mid,0.016668771494155344,0.8,0.6717558782244659
2693771,sup,0.0,5,495.0,mid,0.10605946255272995,0.2,0.6034548015366548
2700441,closed,0.0,5,283.0,low,0.2452229418930732,0.6,0.37564693332762716
2700441,irr,0.0,5,283.0,low,0.1189763639935412,1.0,0.9481091497966169
2700441,mis,0.0,5,283.0,low,0.9967750609922886,1.0,0.9776353782111011
2700441,same_entity_irr,0.0,5,283.0,low,0.4158435118147346,0.19,0.5996572532731451
2700441,sup,1.0,5,283.0,low,0.9947446728228808,1.0,0.9864717846475253
2702620,closed,0.0,5,33476.0,high,0.9932121350181214,1.0,0.9973046398388277
2702620,irr,0.0,5,33476.0,high,0.38646691418612467,1.0,0.8816741348926753
2702620,mis,0.0,5,33476.0,high,0.3215208126967991,1.0,0.9842100148524853
2702620,same_entity_irr,0.6,5,33476.0,high,0.9726497273156627,1.0,0.8997112658322234
2702620,sup,0.6,5,33476.0,high,0.9433739552887219,1.0,0.7921075736444213
2713633,closed,0.0,5,2370.0,mid,0.25096401592197853,0.96,0.41632852243549073
2713633,irr,0.0,5,2370.0,mid,0.006760087208619346,1.0,0.9342291944583087
2713633,mis,0.0,5,2370.0,mid,0.9946848463505645,1.0,0.9837326343122962
2713633,same_entity_irr,0.0,5,2370.0,mid,0.19034717128286324,0.78,0.6634134580610996
2713633,sup,0.4,5,2370.0,mid,0.9774057513245786,1.0,0.8565012655628074
2714697,closed,0.0,5,24091.0,high,0.03515052891312881,0.7699999999999999,0.6616590481195704
2714697,irr,0.0,5,24091.0,high,0.11944896920213954,1.0,0.9230125960902296
2714697,mis,0.0,5,24091.0,high,0.9974807791503398,1.0,0.9725234231127047
2714697,same_entity_irr,0.0,5,24091.0,high,0.008665356591686843,0.8,0.6398827069302347
2714697,sup,0.0,5,24091.0,high,0.7845456288543724,1.0,0.8850763502251219
2733661,closed,0.0,5,988.0,mid,0.45664078565347355,0.96,0.4847624228344549
2733661,irr,0.0,5,988.0,mid,0.04982187399772316,0.4,0.6580688072655857
2733661,mis,0.0,5,988.0,mid,0.9871493726741665,1.0,0.8268457509043378
2733661,same_entity_irr,0.0,5,988.0,mid,0.9932630625470041,0.99,0.5760608005499791
2733661,sup,0.6,5,988.0,mid,0.9959892571205697,1.0,0.8726151783403064
2740117,closed,0.0,5,437.0,mid,0.028067698213866378,0.8,0.4674605797346632
2740117,irr,0.0,5,437.0,mid,0.04710643374218455,0.4,0.47262327707506613
2740117,mis,0.0,5,437.0,mid,0.9968144662520857,1.0,0.9691125587826865
2740117,same_entity_irr,0.0,5,437.0,mid,0.000999156916374364,0.0,0.737263727076227
2740117,sup,0.0,5,437.0,mid,0.9890053628315616,1.0,0.9208393279332878
2755203,closed,0.0,5,236.0,low,0.33674575234334775,0.9800000000000001,0.5508681624600822
2755203,irr,0.0,5,236.0,low,0.06827352328234218,1.0,0.8368557635223851
2755203,mis,0.0,5,236.0,low,0.9819189742174877,1.0,0.9363392226507496
2755203,same_entity_irr,0.0,5,236.0,low,0.614403145800675,0.8,0.6921005777947785
2755203,sup,1.0,5,236.0,low,0.96264390168248,1.0,0.9444143498938647
275763,closed,0.0,5,3701.0,high,0.31598635337907505,0.99,0.4082617327902341
275763,irr,0.0,5,3701.0,high,0.01806278099921521,0.0,0.6681913801980851
275763,mis,0.0,5,3701.0,high,0.030978064657252013,0.82,0.7554375489827965
275763,same_entity_irr,0.0,5,3701.0,high,0.3976796417492471,1.0,0.507039399636815
275763,sup,0.4,5,3701.0,high,0.49901577387053225,1.0,0.714389272769398
2765337,closed,0.0,5,127882.0,high,0.8000699918908047,0.99,0.7291867216024501
2765337,irr,0.2,5,127882.0,high,0.004602957711723147,0.4,0.6706443948898071
2765337,mis,0.0,5,127882.0,high,0.6785094372683278,1.0,0.9619190538242215
2765337,same_entity_irr,0.0,5,127882.0,high,0.13997176331249536,1.0,0.7937329881418884
2765337,sup,1.0,5,127882.0,high,0.7310614132955585,1.0,0.9810957219241814
2774195,closed,0.0,5,3685.0,high,0.5335328362180183,1.0,0.5129024101959152
2774195,irr,0.0,5,3685.0,high,0.29778795360024446,0.8,0.5462079614121367
2774195,mis,0.0,5,3685.0,high,0.46856928010894583,1.0,0.4947129683977461
2774195,same_entity_irr,0.0,5,3685.0,high,0.7699008550565043,1.0,0.6066968854979289
2774195,sup,0.8,5,3685.0,high,0.7419801611064744,1.0,0.8233213615978949
2775683,closed,0.0,5,178.0,low,0.21164087003992807,0.9800000000000001,0.313622687784762
2775683,irr,0.0,5,178.0,low,0.011158326791955105,1.0,0.8428770829533467
2775683,mis,0.0,5,178.0,low,0.9889987388065189,1.0,0.9149745664172266
2775683,same_entity_irr,0.0,5,178.0,low,0.6053831504297872,0.99,0.42751048985664164
2775683,sup,0.0,5,178.0,low,0.22991306243045787,1.0,0.7144704237838072
2791465,closed,0.0,5,5470.0,high,0.5811535169693072,0.99,0.6273174715100452
2791465,irr,0.0,5,5470.0,high,0.010977547807552527,1.0,0.8165457290746595
2791465,mis,0.0,5,5470.0,high,0.9959067761520132,1.0,0.9818223404906472
2791465,same_entity_irr,0.0,5,5470.0,high,0.6184875418459119,1.0,0.537933949611002
2791465,sup,0.0,5,5470.0,high,0.9914111350758554,1.0,0.9804448648855286
2799524,closed,0.0,5,81.0,low,0.27526933917649987,1.0,0.527447730252904
2799524,irr,0.0,5,81.0,low,0.006635621422428152,0.75,0.6608719799328933
2799524,mis,0.0,5,81.0,low,0.9914353895461216,1.0,0.9875148413268487
2799524,same_entity_irr,1.0,5,81.0,low,0.37791754969901836,1.0,0.8810084712487602
2799524,sup,1.0,5,81.0,low,0.9626957549196427,1.0,0.9376008194884937
2808882,closed,0.0,5,119.0,low,0.06488528822231879,0.96,0.6271234144246878
2808882,irr,0.0,5,119.0,low,0.01587441954916029,0.0,0.6260625109112561
2808882,mis,0.0,5,119.0,low,0.9959075811543613,1.0,0.8833220704635207
2808882,same_entity_irr,0.4,5,119.0,low,0.8092907066497897,1.0,0.5854158225515274
2808882,sup,0.6,5,119.0,low,0.9200164092726683,1.0,0.7221247172588386
2821163,closed,0.0,5,5297.0,high,0.5344382324789766,1.0,0.6448831523238261
2821163,irr,0.0,5,5297.0,high,0.679703737694298,1.0,0.9573700360010096
2821163,mis,0.0,5,5297.0,high,0.995849777505429,1.0,0.9810472176859542
2821163,same_entity_irr,0.0,5,5297.0,high,0.5434594379155532,1.0,0.5353778826664657
2821163,sup,1.0,5,5297.0,high,0.9967750769955173,1.0,0.9891411989909168
2836299,closed,0.0,5,1012.0,mid,0.13110836339138113,0.9800000000000001,0.5418536654476179
2836299,irr,0.0,5,1012.0,mid,0.007489401438281455,1.0,0.48984797931672974
2836299,mis,0.0,5,1012.0,mid,0.9914005191532415,1.0,0.9956192382372308
2836299,same_entity_irr,0.0,5,1012.0,mid,0.3332680309608178,0.9800000000000001,0.40388804035174825
2836299,sup,0.0,5,1012.0,mid,0.9913782905885137,1.0,0.9506093770104063
2838214,closed,0.0,5,226.0,low,0.7391545259880882,0.97,0.5224716243658707
2838214,irr,0.0,5,226.0,low,0.0274613487697562,0.4,0.6194810288048903
2838214,mis,0.0,5,226.0,low,0.9947623645052721,1.0,0.91235146682314
2838214,same_entity_irr,0.0,5,226.0,low,0.9858731028729137,1.0,0.8885801126064583
2838214,sup,1.0,5,226.0,low,0.9968150237779273,1.0,0.996112907547745
2842700,closed,0.0,5,73.0,low,0.33284915358844874,1.0,0.6296624653295153
2842700,irr,0.0,5,73.0,low,0.017614016935085245,0.4,0.6863798269829406
2842700,mis,0.0,5,73.0,low,0.9958691018943531,1.0,0.8789179646033801
2842700,same_entity_irr,0.0,5,73.0,low,0.2122918595287277,0.6,0.5183040964870506
2842700,sup,0.2,5,73.0,low,0.996460867990306,1.0,0.7949715215750011
2856592,closed,0.0,5,226.0,low,0.32800339566485104,0.95,0.365616777870052
2856592,irr,0.0,5,226.0,low,0.07892123995688383,0.4,0.5376200457510386
2856592,mis,0.0,5,226.0,low,0.9913821793519151,1.0,0.9938001699857952
2856592,same_entity_irr,0.0,5,226.0,low,0.4421297774275569,1.0,0.29019022339213013
2856592,sup,1.0,5,226.0,low,0.9932920972172387,1.0,0.9969906680176542
2861972,closed,0.0,5,744.0,mid,0.7451025235425283,0.99,0.7141805511178628
2861972,irr,0.0,5,744.0,mid,0.008823530053461546,0.6,0.6752121177869951
2861972,mis,0.0,5,744.0,mid,0.9334109568005653,1.0,0.8196609719931072
2861972,same_entity_irr,0.0,5,744.0,mid,0.34532045831581504,0.99,0.671564552241714
2861972,sup,0.0,5,744.0,mid,0.5967048588600572,1.0,0.8997151447167315
286888,closed,0.0,5,1691.0,mid,0.5338331300733407,0.8,0.4615362323319001
286888,irr,0.0,5,1691.0,mid,0.047568906758724404,0.6,0.6646802210065135
286888,mis,0.0,5,1691.0,mid,0.9914298338365658,1.0,0.95426989047972
286888,same_entity_irr,0.0,5,1691.0,mid,0.08776210219843913,0.2,0.457670680836337
286888,sup,1.0,5,1691.0,mid,0.9974462819824081,1.0,0.9885800129545149
2909775,closed,0.8,5,25511.0,high,0.997587266364393,1.0,0.9340846507068342
2909775,irr,0.4,5,25511.0,high,0.06437917981828338,1.0,0.8520193808895185
2909775,mis,0.0,5,25511.0,high,0.9622579862238894,1.0,0.9127346649797703
2909775,same_entity_irr,1.0,5,25511.0,high,0.9932866604053265,1.0,0.9738399884956511
2909775,sup,1.0,5,25511.0,high,0.9706475046665242,1.0,0.9833343485389336
2932955,closed,0.0,5,136.0,low,0.03988820972745333,0.39,0.3807275602779424
2932955,irr,0.0,5,136.0,low,0.005653241494316027,0.0,0.651638650004769
2932955,mis,0.0,5,136.0,low,0.9967268483988023,1.0,0.9889523253456435
2932955,same_entity_irr,0.0,5,136.0,low,0.26672677951037677,1.0,0.8387696814459551
2932955,sup,1.0,5,136.0,low,0.9913314682463932,1.0,0.9849725394556412
2933194,closed,0.0,5,117.0,low,0.22171564632078952,0.99,0.42745103804919254
2933194,irr,0.0,5,117.0,low,0.0014728774268423595,0.0,0.5851575010166279
2933194,mis,0.0,5,117.0,low,0.8348716633518156,1.0,0.8023679204023579
2933194,same_entity_irr,0.0,5,117.0,low,0.9047373654396902,1.0,0.8106293421266113
2933194,sup,0.0,5,117.0,low,0.13605060256730062,0.79,0.4821284028600319
2951155,closed,0.0,5,1657.0,mid,0.09528060771630156,0.76,0.6758488252910219
2951155,irr,0.0,5,1657.0,mid,0.00381112684491723,0.0,0.7092964803517046
2951155,mis,0.0,5,1657.0,mid,0.3779094838970541,1.0,0.990010129201486
2951155,same_entity_irr,0.0,5,1657.0,mid,0.1932902941044668,0.6,0.3946970335170367
2951155,sup,1.0,5,1657.0,mid,0.9706104322724226,1.0,0.9927278333376496
2978081,closed,0.0,5,250.0,low,0.4802483686509789,1.0,0.6030047332856248
2978081,irr,0.0,5,250.0,low,0.0037112597456309833,0.0,0.6435299811336291
2978081,mis,0.0,5,250.0,low,0.9859404388421374,1.0,0.9678314008131459
2978081,same_entity_irr,0.0,5,250.0,low,0.9913620204248919,1.0,0.9847145474652683
2978081,sup,1.0,5,250.0,low,0.9889542053618359,1.0,0.9934470532876436
3003917,closed,1.0,5,1767.0,mid,0.9889298361191388,1.0,0.9571259739647587
3003917,irr,0.8,5,1767.0,mid,0.6539273936711585,1.0,0.8883786877381843
3003917,mis,0.0,5,1767.0,mid,0.9805281297889377,1.0,0.8446857474680105
3003917,same_entity_irr,1.0,5,1767.0,mid,0.985938592965339,1.0,0.9860722135454921
3003917,sup,1.0,5,1767.0,mid,0.9625014978899603,1.0,0.984110511940598
3041936,closed,0.0,5,43350.0,high,0.7660626374369772,1.0,0.7386451079171972
3041936,irr,0.0,5,43350.0,high,0.006783258865570069,0.4,0.6534673682009787
3041936,mis,0.0,5,43350.0,high,0.007929015592205336,0.4,0.7197026174283234
3041936,same_entity_irr,0.0,5,43350.0,high,0.26123009773369776,0.8,0.6865385186786865
